Event,Timestamp,Framecount,SessionID,Email,EventType,MotorSpaceWidth,MotorSpaceHeight,MotorSpaceMultiplier,MotorSpaceCenterPositionX,MotorSpaceCenterPositionY,MotorSpaceCenterPositionZ,MotorSpaceGainX,MotorSpaceGainY,MotorSpaceName,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,ControllerOffset,PrismOffset,DualTask,HideWall,HideWallAmount,GeometricMirror,ControllerSmoothed,ControllerAimAssistState,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,ParticipantId,TestId,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallBoundsXMin,WallBoundsYMin,WallBoundsZMin,WallBoundsXMax,WallBoundsYMax,WallBoundsZMax,WallCenterX,WallCenterY,WallCenterZ,WallCurveRatioX,WallCurveRatioY,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,PlayedPattern,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleId,MoleSpawnOrder,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,MoleActivatedDuration,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY
Mole Expired,2021-12-08 16:00:13.4806,53864,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438617.337344,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,445.9836,184.0164,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3134764,0.9344434,0.1689627,NULL,NULL,NULL,NULL,NULL,0.2793,1.3092,0.2481,290.8616,61.6755,329.6779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0145,1.5306,-0.0519,359.4919,5.6552,358.5981,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3875,1.1806,6.2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),0.3484,1.2003,6.4680,0.3484,-0.6497,5.9180,0.4051,5.0000,0604,0222,6,4,0.5556,0.3333,0604,6,4,0.3484,1.2003,6.4680,0.3484,-0.6497,5.9180,5.0000,NULL,NULL
Mole Spawned,2021-12-08 16:00:13.4836,53864,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438617.339866,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,445.9836,184.0164,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3134764,0.9344434,0.1689627,NULL,NULL,NULL,NULL,NULL,0.2793,1.3092,0.2481,290.8616,61.6755,329.6779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0145,1.5306,-0.0519,359.4919,5.6552,358.5981,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3875,1.1806,6.2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,0.4049,5.0000,0404,0223,4,4,0.3333,0.3333,0604,6,4,0.3484,1.2003,6.4680,0.3484,-0.6497,5.9180,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 16:00:13.4866,53864,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438617.342354,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,445.9836,184.0164,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3134764,0.9344434,0.1689627,NULL,NULL,NULL,NULL,NULL,0.2793,1.3092,0.2481,290.8616,61.6755,329.6779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0145,1.5306,-0.0519,359.4919,5.6552,358.5981,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3875,1.1806,6.2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,0.4179,5.0000,0501,0223,5,1,0.4444,0.0000,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,NULL,NULL,NULL
Pointer Shoot,2021-12-08 16:00:15.0801,53921,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.6087,438618.937761,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,447.592,182.408,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05431223,0.9624355,0.2660232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 16:00:15.0831,53921,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438618.939644,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,447.592,182.408,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05431223,0.9624355,0.2660232,NULL,NULL,NULL,NULL,NULL,0.0956,1.3062,0.2634,285.7542,11.5391,351.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0203,1.5306,-0.0503,358.9848,2.0672,359.1522,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0085,1.1480,6.1336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,0.4049,5.0000,0404,0223,4,4,0.3333,0.3333,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,1.6085,0.0216,-0.0523
Fake Mole Expired,2021-12-08 16:00:15.0870,53921,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438618.943071,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,447.592,182.408,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05431223,0.9624355,0.2660232,NULL,NULL,NULL,NULL,NULL,0.0956,1.3062,0.2634,285.7542,11.5391,351.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0203,1.5306,-0.0503,358.9848,2.0672,359.1522,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0085,1.1480,6.1336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,0.4179,5.0000,0501,0223,5,1,0.4444,0.0000,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,5.0000,NULL,NULL
Mole Expired,2021-12-08 16:00:15.0900,53921,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438618.945834,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,447.592,182.408,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05431223,0.9624355,0.2660232,NULL,NULL,NULL,NULL,NULL,0.0956,1.3062,0.2634,285.7542,11.5391,351.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0203,1.5306,-0.0503,358.9848,2.0672,359.1522,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0085,1.1480,6.1336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,0.4049,5.0000,0404,0223,4,4,0.3333,0.3333,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,5.0000,NULL,NULL
Mole Spawned,2021-12-08 16:00:15.0930,53921,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438618.949232,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,447.592,182.408,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05431223,0.9624355,0.2660232,NULL,NULL,NULL,NULL,NULL,0.0956,1.3062,0.2634,285.7542,11.5391,351.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0203,1.5306,-0.0503,358.9848,2.0672,359.1522,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0085,1.1480,6.1336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,0.3624,5.0000,0904,0224,9,4,0.8889,0.3333,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 16:00:15.0959,53921,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438618.952254,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,447.592,182.408,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05431223,0.9624355,0.2660232,NULL,NULL,NULL,NULL,NULL,0.0956,1.3062,0.2634,285.7542,11.5391,351.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0203,1.5306,-0.0503,358.9848,2.0672,359.1522,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0085,1.1480,6.1336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,0.0132,5.8302,-1.0301,-1.8368,5.2802,0.4429,5.0000,0401,0224,4,1,0.3333,0.0000,0904,9,4,2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,NULL,NULL,NULL
Pointer Shoot,2021-12-08 16:00:17.3909,53999,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.3110,438621.248512,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,449.9014,180.0986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.4622748,0.8737855,-0.151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 16:00:17.3939,53999,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438621.250034,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,449.9014,180.0986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.4622748,0.8737855,-0.151,NULL,NULL,NULL,NULL,NULL,0.5339,1.3102,0.1443,299.0984,108.0894,322.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,1.5271,-0.0463,2.5611,17.2404,356.9439,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1644,1.1951,5.5630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,0.3629,5.0000,0904,0224,9,4,0.8889,0.3333,0904,9,4,2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,2.3093,-0.0663,-0.0052
Fake Mole Expired,2021-12-08 16:00:17.3979,53999,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438621.25411,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,449.9014,180.0986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.4622748,0.8737855,-0.151,NULL,NULL,NULL,NULL,NULL,0.5339,1.3102,0.1443,299.0984,108.0894,322.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,1.5271,-0.0463,2.5611,17.2404,356.9439,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1644,1.1951,5.5630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,0.0132,5.8302,-1.0301,-1.8368,5.2802,0.4429,5.0000,0401,0224,4,1,0.3333,0.0000,0904,9,4,2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,5.0000,NULL,NULL
Mole Expired,2021-12-08 16:00:17.4008,53999,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438621.256968,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,449.9014,180.0986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.4622748,0.8737855,-0.151,NULL,NULL,NULL,NULL,NULL,0.5339,1.3102,0.1443,299.0984,108.0894,322.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,1.5271,-0.0463,2.5611,17.2404,356.9439,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1644,1.1951,5.5630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,0.3629,5.0000,0904,0224,9,4,0.8889,0.3333,0904,9,4,2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,5.0000,NULL,NULL
Mole Spawned,2021-12-08 16:00:17.4038,53999,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438621.260107,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,449.9014,180.0986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.4622748,0.8737855,-0.151,NULL,NULL,NULL,NULL,NULL,0.5339,1.3102,0.1443,299.0984,108.0894,322.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,1.5271,-0.0463,2.5611,17.2404,356.9439,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1644,1.1951,5.5630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,0.4122,5.0000,0303,0225,3,3,0.2222,0.2222,0904,9,4,2.2304,1.2003,5.7139,2.2304,-0.6497,5.1639,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 16:00:17.4058,53999,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438621.262681,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,449.9014,180.0986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.4622748,0.8737855,-0.151,NULL,NULL,NULL,NULL,NULL,0.5339,1.3102,0.1443,299.0984,108.0894,322.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,1.5271,-0.0463,2.5611,17.2404,356.9439,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1644,1.1951,5.5630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),0.3484,2.0680,6.5263,0.3484,0.2180,5.9763,0.4005,5.0000,0606,0225,6,6,0.5556,0.5556,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,NULL,NULL,NULL
Pointer Shoot,2021-12-08 16:00:19.4098,54069,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0178,438623.26664,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,451.9108,178.0892,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.09645599,0.9319622,0.3494894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 16:00:19.4128,54069,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438623.269135,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,451.9108,178.0892,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.09645599,0.9319622,0.3494894,NULL,NULL,NULL,NULL,NULL,0.0101,1.2607,0.2649,291.2572,344.5710,8.0413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0259,1.5272,-0.0448,1.0954,356.2855,359.8402,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5800,0.7704,5.8068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,0.4117,5.0000,0303,0225,3,3,0.2222,0.2222,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,2.0095,0.0868,-0.0108
Fake Mole Expired,2021-12-08 16:00:19.4158,54069,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438623.272231,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,451.9108,178.0892,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.09645599,0.9319622,0.3494894,NULL,NULL,NULL,NULL,NULL,0.0101,1.2607,0.2649,291.2572,344.5710,8.0413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0259,1.5272,-0.0448,1.0954,356.2855,359.8402,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5800,0.7704,5.8068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),0.3484,2.0680,6.5263,0.3484,0.2180,5.9763,0.4005,5.0000,0606,0225,6,6,0.5556,0.5556,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,5.0000,NULL,NULL
Mole Expired,2021-12-08 16:00:19.4187,54069,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438623.275326,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,451.9108,178.0892,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.09645599,0.9319622,0.3494894,NULL,NULL,NULL,NULL,NULL,0.0101,1.2607,0.2649,291.2572,344.5710,8.0413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0259,1.5272,-0.0448,1.0954,356.2855,359.8402,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5800,0.7704,5.8068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,0.4117,5.0000,0303,0225,3,3,0.2222,0.2222,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,5.0000,NULL,NULL
Mole Spawned,2021-12-08 16:00:19.4217,54069,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438623.277859,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,451.9108,178.0892,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.09645599,0.9319622,0.3494894,NULL,NULL,NULL,NULL,NULL,0.0101,1.2607,0.2649,291.2572,344.5710,8.0413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0259,1.5272,-0.0448,1.0954,356.2855,359.8402,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5800,0.7704,5.8068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,0.3829,6.0520,-1.0301,-1.4671,5.5020,0.4305,5.0000,0402,0226,4,2,0.3333,0.1111,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,NULL,NULL,NULL
