Event;Timestamp;Framecount;SessionID;Email;EventType;MotorSpaceWidth;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceName;TimeSinceLastEvent;PupilTime;UnityToPupilTimeOffset;GameId;RightControllerMain;MirrorEffect;EyePatch;ControllerOffset;PrismOffset;DualTask;HideWall;HideWallAmount;GeometricMirror;ControllerSmoothed;ControllerAimAssistState;GameState;GameDuration;GameSpeed;GameTimeSpent;GameTimeLeft;ParticipantId;TestId;WallRowCount;WallColumnCount;WallSizeX;WallSizeY;WallSizeZ;WallBoundsXMin;WallBoundsYMin;WallBoundsZMin;WallBoundsXMax;WallBoundsYMax;WallBoundsZMax;WallCenterX;WallCenterY;WallCenterZ;WallCurveRatioX;WallCurveRatioY;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;PlayedPattern;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MoleSize;MoleLifeTime;MoleId;MoleSpawnOrder;MoleIndexX;MoleIndexY;MoleNormalizedIndexX;MoleNormalizedIndexY;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;MoleActivatedDuration;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY
Mole Spawned;2021-11-10 11:34:13.6137;37663;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171739.35581;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;360.2132;269.7868;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3185562;0.5303493;0.7856535;MED7 R (R);1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;0.3685;5.0000;0805;0196;8;5;0.7778;0.4444;-0.1052;1.3161;0.3835;327.9709;337.9291;24.6337;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1185;1.6396;0.0696;0.0332;340.3276;2.4306;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.2984;1.2541;5.4748;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:34:13.6166;37663;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171739.359039;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;360.2132;269.7868;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3185562;0.5303493;0.7856535;MED7 R (R);0.3484;0.0132;5.9606;0.3484;-1.8368;5.4106;0.4179;5.0000;0601;0196;6;1;0.5556;0.0000;-0.1052;1.3161;0.3835;327.9709;337.9291;24.6337;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1185;1.6396;0.0696;0.0332;340.3276;2.4306;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.2984;1.2541;5.4748;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:34:15.6391;37730;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.0389;171741.382146;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;362.255;267.745;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.6931113;0.6213997;0.3653209;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:34:15.6431;37730;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171741.383927;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;362.255;267.745;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.6931113;0.6213997;0.3653209;MED7 R (R);1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;0.3685;5.0000;0805;0196;8;5;0.7778;0.4444;0.4501;1.3573;0.2367;321.5816;62.2074;15.1732;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0381;1.6420;0.1031;359.0627;19.4521;356.7126;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6639;1.5845;5.9389;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;2.0418;-0.0028;-0.0475;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:34:15.6470;37730;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171741.389292;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;362.255;267.745;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.6931113;0.6213997;0.3653209;MED7 R (R);0.3484;0.0132;5.9606;0.3484;-1.8368;5.4106;0.4179;5.0000;0601;0196;6;1;0.5556;0.0000;0.4501;1.3573;0.2367;321.5816;62.2074;15.1732;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0381;1.6420;0.1031;359.0627;19.4521;356.7126;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6639;1.5845;5.9389;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:34:15.6509;37730;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171741.392798;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;362.255;267.745;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.6931113;0.6213997;0.3653209;MED7 R (R);1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;0.3685;5.0000;0805;0196;8;5;0.7778;0.4444;0.4501;1.3573;0.2367;321.5816;62.2074;15.1732;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0381;1.6420;0.1031;359.0627;19.4521;356.7126;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6639;1.5845;5.9389;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:34:15.6539;37730;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171741.396397;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;362.255;267.745;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.6931113;0.6213997;0.3653209;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3685;5.0000;0306;0197;3;6;0.2222;0.5556;0.4501;1.3573;0.2367;321.5816;62.2074;15.1732;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0381;1.6420;0.1031;359.0627;19.4521;356.7126;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6639;1.5845;5.9389;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0805;8;5;1.6667;1.6320;6.1408;1.6667;-0.2180;5.5908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:34:15.6568;37730;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171741.39899;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;362.255;267.745;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.6931113;0.6213997;0.3653209;MED7 R (R);-1.6667;0.3829;5.7969;-1.6667;-1.4671;5.2469;0.4330;5.0000;0302;0197;3;2;0.2222;0.1111;0.4501;1.3573;0.2367;321.5816;62.2074;15.1732;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0381;1.6420;0.1031;359.0627;19.4521;356.7126;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6639;1.5845;5.9389;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:34:17.0546;37776;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.4153;171742.796832;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;363.6702;266.3298;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1453556;0.6938615;0.7052858;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:34:17.0575;37776;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171742.799665;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;363.6702;266.3298;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1453556;0.6938615;0.7052858;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3684;5.0000;0306;0197;3;6;0.2222;0.5556;-0.0162;1.4040;0.4076;316.0634;348.3547;20.3238;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0498;1.6484;0.0809;358.6417;351.8699;356.9282;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.8066;1.9974;5.8754;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;1.4152;-0.1402;-0.0706;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:34:17.0624;37776;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171742.803824;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;363.6702;266.3298;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1453556;0.6938615;0.7052858;MED7 R (R);-1.6667;0.3829;5.7969;-1.6667;-1.4671;5.2469;0.4330;5.0000;0302;0197;3;2;0.2222;0.1111;-0.0162;1.4040;0.4076;316.0634;348.3547;20.3238;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0498;1.6484;0.0809;358.6417;351.8699;356.9282;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.8066;1.9974;5.8754;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:34:17.0654;37776;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171742.80778;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;363.6702;266.3298;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1453556;0.6938615;0.7052858;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3684;5.0000;0306;0197;3;6;0.2222;0.5556;-0.0162;1.4040;0.4076;316.0634;348.3547;20.3238;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0498;1.6484;0.0809;358.6417;351.8699;356.9282;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.8066;1.9974;5.8754;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:34:17.0683;37776;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171742.810591;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;363.6702;266.3298;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1453556;0.6938615;0.7052858;MED7 R (R);-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;0.3226;5.0000;0107;0198;1;7;0.0000;0.6667;-0.0162;1.4040;0.4076;316.0634;348.3547;20.3238;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0498;1.6484;0.0809;358.6417;351.8699;356.9282;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.8066;1.9974;5.8754;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:34:17.0713;37776;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171742.813874;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;363.6702;266.3298;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1453556;0.6938615;0.7052858;MED7 R (R);-1.0301;0.0132;5.8302;-1.0301;-1.8368;5.2802;0.4429;5.0000;0401;0198;4;1;0.3333;0.0000;-0.0162;1.4040;0.4076;316.0634;348.3547;20.3238;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0498;1.6484;0.0809;358.6417;351.8699;356.9282;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.8066;1.9974;5.8754;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0107;1;7;-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:34:18.4987;37823;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.4452;171744.2416;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;365.1196;264.8804;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3940422;0.7853811;0.4773965;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:34:18.5016;37823;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171744.243802;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;365.1196;264.8804;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3940422;0.7853811;0.4773965;MED7 R (R);-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;0.3196;5.0000;0107;0198;1;7;0.0000;0.6667;-0.1697;1.4747;0.3277;308.2441;320.4638;24.2659;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0603;1.6597;0.0362;353.0979;342.6766;357.2272;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.6017;2.4549;5.1660;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0107;1;7;-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;1.4493;0.0959;-0.0448;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:34:18.5055;37823;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171744.247048;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;365.1196;264.8804;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3940422;0.7853811;0.4773965;MED7 R (R);-1.0301;0.0132;5.8302;-1.0301;-1.8368;5.2802;0.4429;5.0000;0401;0198;4;1;0.3333;0.0000;-0.1697;1.4747;0.3277;308.2441;320.4638;24.2659;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0603;1.6597;0.0362;353.0979;342.6766;357.2272;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.6017;2.4549;5.1660;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0107;1;7;-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:34:18.5085;37823;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171744.25083;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;365.1196;264.8804;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3940422;0.7853811;0.4773965;MED7 R (R);-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;0.3196;5.0000;0107;0198;1;7;0.0000;0.6667;-0.1697;1.4747;0.3277;308.2441;320.4638;24.2659;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0603;1.6597;0.0362;353.0979;342.6766;357.2272;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.6017;2.4549;5.1660;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0107;1;7;-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:34:18.5114;37823;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171744.253758;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;365.1196;264.8804;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3940422;0.7853811;0.4773965;MED7 R (R);0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;0.4139;5.0000;0602;0199;6;2;0.5556;0.1111;-0.1697;1.4747;0.3277;308.2441;320.4638;24.2659;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0603;1.6597;0.0362;353.0979;342.6766;357.2272;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.6017;2.4549;5.1660;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0107;1;7;-2.6967;2.4997;5.2478;-2.6967;0.6497;4.6978;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:34:18.5144;37823;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171744.256579;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;365.1196;264.8804;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3940422;0.7853811;0.4773965;MED7 R (R);0.3484;1.6320;6.5263;0.3484;-0.2180;5.9763;0.4005;5.0000;0605;0199;6;5;0.5556;0.4444;-0.1697;1.4747;0.3277;308.2441;320.4638;24.2659;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0603;1.6597;0.0362;353.0979;342.6766;357.2272;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.6017;2.4549;5.1660;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0602;6;2;0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
